DeployID,County,DeployDate,DeploymentName,Description,PrimaryMaterial,Tons,Relief,Depth,Jurisdiction,Coast,LatDM,LongDM,latitudes,longitudes,LocationAccuracy
PI0231,Pinellas,07/10/2002,Sand Key Nourishment  Reef #5,15 Steel Boxes 4'X2'X2'  4 Pieces Culverts Various Sizes,METAL BOXES (15),9,4,20,State,Gulf,27° 53.697' N,82° 51.193' W,27.89495,-82.85321667,High
PI0230,Pinellas,07/08/2002,Indian Shores Reef,16 Pieces Culverts Various Sizes,CONCRETE CULVERTS (16),36,10,40,Federal,Gulf,27° 51.703' N,83° 1.871' W,27.86171667,-83.03118333,High
PI0229,Pinellas,07/01/2002,Sand Key Nourishment  Reef #5,26 Pieces Culverts Various Sizes,CONCRETE CULVERTS (26),22,6,20,State,Gulf,27° 53.695' N,82° 51.179' W,27.89491667,-82.85298333,High
PI0228,Pinellas,06/20/2002,Pinellas South Reef Site1,24 Pieces Culverts Various Sizes & 4 Slabs,CONCRETE CULVERTS (24),37,12,47,Federal,Gulf,27° 43.379' N,82° 58.524' W,27.72298333,-82.9754,High
PI0227,Pinellas,06/14/2002,Sand Key Nourishment  Reef #5,29 Pieces Culverts Various Sizes,CONCRETE CULVERTS (29),35,6,20,State,Gulf,27° 53.689' N,82° 51.185' W,27.89481667,-82.85308333,High
PI0226,Pinellas,06/13/2002,Sand Key Nourishment  Reef #5,34 Pieces Culverts Various Sizes,CONCRETE CULVERTS (34),38,6,20,State,Gulf,27° 53.695' N,82° 51.203' W,27.89491667,-82.85338333,High
PI0225,Pinellas,06/12/2002,Pinellas South Reef Site1,26 Pieces Culverts Various Sizes,CONCRETE CULVERTS (26),34,15,50,Federal,Gulf,27° 43.389' N,82° 58.555' W,27.72315,-82.97591667,High
PI0224,Pinellas,06/11/2002,Sand Key Nourishment  Reef #5,34 Pieces Culverts Various Sizes,CONCRETE CULVERTS (34),41,6,19,State,Gulf,27° 53.696' N,82° 51.202' W,27.89493333,-82.85336667,High
PI0223,Pinellas,06/04/2002,Rube Allyn Reef,Placed On Southwest Corner of Site,CONCRETE CULVERTS (27),30,13,45,Federal,Gulf,27° 55.926' N,83° 1.429' W,27.9321,-83.02381667,High
PI0222,Pinellas,04/10/2002,Rube Allyn Reef,Placed On South Side of Site,CONCRETE CULVERTS (25),29,4,45,Federal,Gulf,27° 55.933' N,83° 1.413' W,27.93221667,-83.02355,High
PI0221,Pinellas,04/04/2002,Rube Allyn Reef,Placed On Southwest Corner of Site,CONCRETE CULVERTS (25),35,6,47,Federal,Gulf,27° 55.924' N,83° 1.422' W,27.93206667,-83.0237,High
PI0220,Pinellas,04/02/2002,Pinellas South Reef Site1,Layered Pipes & Poles  34 Feet Se of Main Pile,CONCRETE CULVERTS (17),34,14,48,Federal,Gulf,27° 43.366' N,82° 58.519' W,27.72276667,-82.97531667,High
PI0219,Pinellas,04/01/2002,Rube Allyn Reef,21 Pieces Culverts West of Previous Drop,CONCRETE CULVERTS (21),36,,46,Federal,Gulf,27° 55.943' N,83° 1.428' W,27.93238333,-83.0238,High
PI0218,Pinellas,03/28/2002,Rube Allyn Reef,26 Pieces Culverts Various Sizes,CONCRETE CULVERTS (26),26,10,46,Federal,Gulf,27° 55.943' N,83° 1.427' W,27.93238333,-83.02378333,High
PI0217,Pinellas,03/25/2002,Rube Allyn Reef,24 Pieces Placed South of Previous Drop,CONCRETE CULVERTS OVALS (24),18,6,48,Federal,Gulf,27° 55.943' N,83° 1.416' W,27.93238333,-83.0236,High
PI0216,Pinellas,03/21/2002,Pinellas South Reef Site1,36 Pieces Placed 34 Ft South of Main Pile,CONCRETE CULVERTS (36),25,9,48,Federal,Gulf,27° 43.373' N,82° 58.547' W,27.72288333,-82.97578333,High
PI0215,Pinellas,03/19/2002,Rube Allyn Reef,30 Pieces  Stacked Rube Allyn Reef  South Side,CONCRETE CUTOFFS,21,5,48,Federal,Gulf,27° 55.940' N,83° 1.409' W,27.93233333,-83.02348333,High
PI0214,Pinellas,12/17/2001,Sand Key Nourishment  Reef #5,Sand Key Nourishment  Reef Project-,CONCRETE CULVERTS (24),22,5,17,State,Gulf,27° 53.694' N,82° 51.177' W,27.8949,-82.85295,High
PI0213,Pinellas,12/13/2001,Pinellas South Reef Site1,"30  24""  15""  And 18""  X 8 Feet Culverts",CONCRETE CULVERTS (39),,16,48,Federal,Gulf,27° 43.380' N,82° 58.537' W,27.723,-82.97561667,High
PI0212,Pinellas,12/11/2001,Sand Key Nourishment  Reef #5,Sand Key Nourishment  Reef Project-,CONCRETE CULVERTS (28),31,6,17,State,Gulf,27° 53.692' N,82° 51.174' W,27.89486667,-82.8529,High
PI0211,Pinellas,12/07/2001,Sand Key Nourishment  Reef #5,Sand Key Nourishment  Reef Project-,CONCRETE PILINGS (24),37,3,17,State,Gulf,27° 53.685' N,82° 51.192' W,27.89475,-82.8532,High
PI0210,Pinellas,12/06/2001,Sand Key Nourishment  Reef #5,Sand Key Nourishment  Reef Project-,CONCRETE CULVERTS (16),26,5,20,State,Gulf,27° 53.688' N,82° 51.175' W,27.8948,-82.85291667,High
PI0209,Pinellas,12/05/2001,Pinellas South Reef Site1,"42""  And 18""  X 8 Feet Culverts",CONCRETE CULVERTS (17),33,16,47,Federal,Gulf,27° 43.371' N,82° 58.545' W,27.72285,-82.97575,High
PI0208,Pinellas,11/30/2001,Sand Key Nourishment  Reef #5,Sand Key Nourishment  Reef Project-,CONCRETE CULVERTS (12),28,4,20,State,Gulf,27° 53.709' N,82° 51.180' W,27.89515,-82.853,High
PI0207,Pinellas,11/29/2001,Sand Key Nourishment  Reef #5,Sand Key Nourishment  Reef Project-,CONCRETE CULVERTS (12),36,6,20,State,Gulf,27° 53.705' N,82° 51.174' W,27.89508333,-82.8529,High
PI0206,Pinellas,11/28/2001,Pinellas South Reef Site1,24  48 And 15  X 8 Feet Culverts,CONCRETE CULVERTS (22),30,16,48,Federal,Gulf,27° 43.382' N,82° 58.537' W,27.72303333,-82.97561667,High
PI0205,Pinellas,11/21/2001,Sand Key Nourishment  Reef #5,Sand Key Nourishment  Reef Project-,CONCRETE CULVERTS (21),28,5,18,State,Gulf,27° 53.696' N,82° 51.191' W,27.89493333,-82.85318333,High
PI0204,Pinellas,11/20/2001,Pinellas South Reef Site1,24  48 And 15  X 8 Feet Culverts,CONCRETE CULVERTS (24),35,13,47,Federal,Gulf,27° 43.378' N,82° 58.543' W,27.72296667,-82.97571667,High
PI0203,Pinellas,11/19/2001,Pinellas South Reef Site1,24  48 And 15  X 8 Feet Culverts,CONCRETE CULVERTS (26),30,13,47,Federal,Gulf,27° 43.368' N,82° 58.545' W,27.7228,-82.97575,High
PI0202,Pinellas,11/08/2001,Pinellas South Reef Site1,24  48 And 15  X 8 Feet Culverts,CONCRETE CULVERTS (23),30,14,47,Federal,Gulf,27° 43.377' N,82° 58.542' W,27.72295,-82.9757,High
PI0201,Pinellas,11/07/2001,Pinellas South Reef Site1,24  48 And 15 Culverts,CONCRETE CULVERTS (23),30,13,47,Federal,Gulf,27° 43.374' N,82° 58.538' W,27.7229,-82.97563333,High
PI0200,Pinellas,11/06/2001,Sand Key Nourishment  Reef #5,Sand Key Nourishment  Reef Project-,CONCRETE CULVERTS (16),19,5,20,State,Gulf,27° 53.702' N,82° 51.192' W,27.89503333,-82.8532,High
PI0199,Pinellas,11/02/2001,Sand Key Nourishment  Reef #5,Sand Key Nourishment  Reef Project-,CONCRETE CULVERTS (8),17,5,20,State,Gulf,27° 53.703' N,82° 51.199' W,27.89505,-82.85331667,High
PI0198,Pinellas,11/01/2001,Sand Key Nourishment  Reef #5,Sand Key Nourishment  Reef Project-,CONCRETE CULVERTS (37),33,5,20,State,Gulf,27° 53.705' N,82° 51.186' W,27.89508333,-82.8531,High
PI0197,Pinellas,10/25/2001,Sand Key Nourishment  Reef #5,Sand Key Nourishment  Reef Project-,CONCRETE CULVERTS (23),34,6,18,State,Gulf,27° 53.704' N,82° 51.185' W,27.89506667,-82.85308333,High
PI0196,Pinellas,10/15/2001,Sand Key Nourishment  Reef #5,Sand Key Nourishment  Reef Project-,CONCRETE CULVERTS (24),33,6,18,State,Gulf,27° 53.698' N,82° 51.178' W,27.89496667,-82.85296667,High
PI0195,Pinellas,10/08/2001,Sand Key Nourishment  Reef NE,Sand Key Nourishment  Reef Project-,CONCRETE CULVERTS (25),28,6,18,State,Gulf,27° 53.701' N,82° 51.180' W,27.89501667,-82.853,High
PI0194,Pinellas,10/04/2001,Pinellas South Reef Site1,24  48 And 15 Culverts,CONCRETE CULVERTS (23),31,10,48,Federal,Gulf,27° 43.376' N,82° 58.535' W,27.72293333,-82.97558333,High
PI0193,Pinellas,09/26/2001,Sand Key Nourishment  Reef 1MR6,Sand Key Nourishment  Reef Project-1MR6,CONCRETE CULVERTS (24),,5,18,State,Gulf,27° 53.800' N,82° 51.181' W,27.89666667,-82.85301667,High
PI0192,Pinellas,09/24/2001,Sand Key Nourishment  Reef 1MR6,Sand Key Nourishment  Reef Project,CONCRETE CULVERTS (8),20,5,20,State,Gulf,27° 53.818' N,82° 51.173' W,27.89696667,-82.85288333,High
PI0191,Pinellas,09/20/2001,Sand Key Nourishment  Reef 1MR6,Sand Key Nourishment  Reef Project,CONCRETE CULVERTS (10),14,5,20,State,Gulf,27° 53.824' N,82° 51.170' W,27.89706667,-82.85283333,High
PI0190,Pinellas,01/29/2001,Veterans Reef,2 Cargo Boxes 7.5' H X 22'L X 8' W,METAL CONTAINERS,8,8,44,Federal,Gulf,28° 2.664' N,83° 0.739' W,28.0444,-83.01231667,High
PI0189,Pinellas,11/16/2000,Veterans Reef,2 Small Steel Cargo Boxes And 2 Rubble Boxes,METAL CONTAINERS,15,8,44,Federal,Gulf,28° 2.646' N,83° 0.741' W,28.0441,-83.01235,High
PI0188,Pinellas,10/05/2000,Veterans Reef,20 Pieces of Culvert On Top of Single Aircraft Wing,CONCRETE CULVERT,19,10,44,Federal,Gulf,28° 2.859' N,83° 0.748' W,28.04765,-83.01246667,High
PI0187,Pinellas,09/21/2000,Veterans Reef,"18 Pieces of Oval Culverts  18"" X 36"" And 12"" X 18""",CONCRETE CULVERT,22,12,44,Federal,Gulf,28° 3.028' N,83° 0.744' W,28.05047,-83.0124,High
PI0186,Pinellas,09/12/2000,Veterans Reef,Various Sizes of Culverts,CONCRETE CULVERT,36,11,44,Federal,Gulf,28° 3.022' N,83° 0.733' W,28.05036667,-83.01221667,High
PI0185,Pinellas,09/11/2000,Veterans Reef,4 Large Pieces of Culverts,CONCRETE CULVERT,29,5,44,Federal,Gulf,28° 3.025' N,83° 0.733' W,28.05041667,-83.01221667,High
PI0184,Pinellas,08/18/2000,Veterans Reef,17 Poles And 2 Boxes,CONCRETE POWER POLES,22,5,44,Federal,Gulf,28° 2.864' N,83° 0.725' W,28.04773333,-83.01208333,High
PI0183,Pinellas,07/02/2000,Veterans Reef,180' X 30' X 10' Barge With P2V-3 Bomber Cabled To It,BARGE,270,,44,Federal,Gulf,28° 2.848' N,83° 0.713' W,28.04746667,-83.01188333,High
PI0182,Pinellas,01/27/2000,North County Reef (Center),9 Pieces of Concrete Culverts 42 & 48 Inch Sizes (Ovals),CONCRETE CULVERTS (9),34,,47,Federal,Gulf,28° 0.023' N,83° 0.774' W,28.00038333,-83.0129,High
PI0181,Pinellas,01/26/2000,Veterans Reef,2 Steel Cargo Boxes (Roll-off Containers),METAL CONTAINERS,8,8,44,Federal,Gulf,28° 2.638' N,83° 0.754' W,28.04397,-83.01256667,High
PI0180,Pinellas,01/17/2000,Veterans Reef,"1 Large  1 Small Steel Cargo Boxes With 4 Pieces 24"" X 4' Culvert",METAL CONTAINERS,8,8,44,Federal,Gulf,28° 2.636' N,83° 0.754' W,28.04393333,-83.01256667,High
PI0179,Pinellas,01/10/2000,North County Reef (NE)-A,29 Concrete Slabs  & 2 Boxes,CONCRETE SLABS (27),32,15,48,Federal,Gulf,28° 3.580' N,83° 0.607' W,28.05966667,-83.01011667,High
PI0178,Pinellas,01/07/2000,North County Reef (NE)-A,13 Pieces of Concrete Culverts  36  Inch Sizes ,CONCRETE CULVERTS (13),30,12,47,Federal,Gulf,28° 3.483' N,83° 0.618' W,28.05805,-83.0103,High
PI0177,Pinellas,12/22/1999,North County Reef (NE)-A,29 Pieces of Concrete Culverts  18  Inch Sizes ,CONCRETE CULVERTS (29),23,10,47,Federal,Gulf,28° 3.494' N,83° 0.606' W,28.05823333,-83.0101,High
PI0176,Pinellas,12/21/1999,North County Reef (NE)-A,24 Concrete Slabs  27-47 X118 Inch-On Top of Culverts,CONCRETE SLABS (24),27,17,48,Federal,Gulf,28° 3.506' N,83° 0.600' W,28.05843333,-83.01,High
PI0175,Pinellas,12/20/1999,North County Reef (NE)-A,23 Concrete Slabs  27-47 X118 Inch-On Top of Culverts,CONCRETE SLABS (23),28,17,47,Federal,Gulf,28° 3.505' N,83° 0.606' W,28.05841667,-83.0101,High
PI0174,Pinellas,12/13/1999,North County Reef (NE)-A,17 Pieces of Concrete Culverts  30  Inch Sizes ,CONCRETE CULVERTS (17),27,17,47,Federal,Gulf,28° 3.505' N,83° 0.628' W,28.05841667,-83.01046667,High
PI0173,Pinellas,12/10/1999,North County Reef (NE)-A,20 Pieces of Concrete Culverts  30  Inch Sizes ,CONCRETE CULVERTS (20),35,16,48,Federal,Gulf,28° 3.491' N,83° 0.617' W,28.05818333,-83.01028333,High
PI0172,Pinellas,12/06/1999,North County Reef (NE)-A,18 Pieces of Concrete Culverts 19 X 30 & 14 X 23 Inch Sizes (Ovals),CONCRETE CULVERTS (21),24,12,48,Federal,Gulf,28° 3.505' N,83° 0.591' W,28.05841667,-83.00985,High
PI0171,Pinellas,12/03/1999,North County Reef (NE)-A,18 Pieces of Concrete Culverts 18  24 & 30 Inch Sizes (Ovals),CONCRETE CULVERTS (19),30,11,49,Federal,Gulf,28° 3.465' N,83° 0.479' W,28.05775,-83.00798333,High
PI0170,Pinellas,11/30/1999,North County Reef (NE)-A,18 Pieces of Concrete Culverts 12  18  24 & 30 Inch Sizes ,CONCRETE CULVERTS (18),26,8,47,Federal,Gulf,28° 3.490' N,83° 0.618' W,28.05816667,-83.0103,High
PI0169,Pinellas,11/29/1999,North County Reef (NE)-A,27 Pieces of Concrete Culverts 18  24 & 30 Inch Sizes (Ovals),CONCRETE CULVERTS (27),26,5,46,Federal,Gulf,28° 3.485' N,83° 0.606' W,28.05808333,-83.0101,High
PI0168,Pinellas,11/24/1999,North County Reef (NE)-A,19 Pieces of Concrete Culverts 18  24 & 30 Inch Sizes,CONCRETE CULVERTS (19),26,5,48,Federal,Gulf,28° 3.497' N,83° 0.617' W,28.05828333,-83.01028333,High
PI0167,Pinellas,09/09/1999,North County Reef (NE)-A,7 Pieces of Concrete Culverts 54 To 48 Inch Sizes,CONCRETE CULVERTS (7),30,5,44,Federal,Gulf,28° 3.493' N,83° 0.615' W,28.05821667,-83.01025,High
PI0166,Pinellas,09/03/1999,North County Reef (South),Limestone Boulders  About 190 Ft. South of Barges,ROCK LIMESTONE,,,45,Federal,Gulf,28° 2.938' N,83° 0.757' W,28.04896667,-83.01261667,High
PI0165,Pinellas,09/01/1999,North County Reef (NE)-A,Tetrahedrons 40'X32'X18'H   270 Ft. Ne of Barges,MODULES CONCRETE TETRAHEDRONS  ,,18,45,Federal,Gulf,28° 3.013' N,83° 0.714' W,28.05021667,-83.0119,High
PI0164,Pinellas,08/31/1999,North County Reef (Center),Steel Barge 150X45X10H  Upright  South of The Other Two,BARGE METAL  150',130,10,42,Federal,Gulf,28° 2.976' N,83° 0.732' W,28.0496,-83.0122,High
PI0163,Pinellas,08/17/1999,North County Reef (Nw),Two N-W Rows of Polygonals  50 6-Ft. & 50 4.5- Ft Tall  Nw of Barges,MODULES CONCRETE FISH HAVENS (100),50,6,42,Federal,Gulf,28° 3.013' N,83° 0.759' W,28.05021667,-83.01265,High
PI0162,Pinellas,08/04/1999,Veterans Reef (Center),Steel Barge   Upright  14 Feet East of 8-2-99 Barge,BARGE METAL,,7,42,Federal,Gulf,28° 2.980' N,83° 0.741' W,28.04966667,-83.01235,High
PI0161,Pinellas,08/02/1999,North County Reef (Center),Steel Barge 120X30X7H  Facing East -West  Upright,BARGE METAL  120',120,7,45,Federal,Gulf,28° 2.980' N,83° 0.753' W,28.04966667,-83.01255,High
PI0160,Pinellas,07/30/1999,Clearwater C Site,17 Pieces of Concrete 18 To 36 Inches,CONCRETE CULVERTS,28,14,30,State,Gulf,28° 0.854' N,82° 53.588' W,28.01423333,-82.89313333,High
PI0159,Pinellas,07/26/1999,Clearwater C Site,30 Pieces of Concrete 18 To 24 Inch Ovals,CONCRETE CULVERTS,27,8,30,State,Gulf,28° 0.856' N,82° 53.588' W,28.014267,-82.89313333,High
PI0158,Pinellas,07/23/1999,Rube Allyn North,16 Pieces of Concrete 15 To 48 Inch Sizes,CONCRETE CULVERTS,31,14,48,Federal,Gulf,27° 56.133' N,83° 1.333' W,27.93555,-83.02221667,High
PI0157,Pinellas,07/07/1999,Clearwater C Site,25 Pieces of Concrete 12 To 52 Inch Sizes,CONCRETE CULVERTS,31,12,30,State,Gulf,28° 0.858' N,82° 53.569' W,28.0143,-82.89281667,High
PI0156,Pinellas,07/06/1999,North County Reef (Nw-Corner),Concrete Junction Box  6X4X4'-Sinker For Corner Buoys,CONCRETE JUNCTION BOX ANCHOR ,3,4,44,Federal,Gulf,28° 3.497' N,83° 0.875' W,28.05828333,-83.01458333,High
PI0155,Pinellas,07/06/1999,North County Reef (NE-Corner),Concrete Junction Box  6X4X4'-Sinker For Corner Buoys,CONCRETE JUNCTION BOX ANCHOR ,3,4,44,Federal,Gulf,28° 3.500' N,83° 0.625' W,28.05833333,-83.01041667,High
PI0154,Pinellas,07/06/1999,North County Reef (Sw-Corner),Concrete Junction Box  6X4X4'-Sinker For Corner Buoys,CONCRETE JUNCTION BOX ANCHOR ,3,4,44,Federal,Gulf,28° 2.490' N,83° 0.870' W,28.0415,-83.0145,High
PI0153,Pinellas,07/06/1999,North County Reef (Se-Corner),Concrete Junction Box  6X4X4'-Sinker For Corner Buoys,CONCRETE JUNCTION BOX ANCHOR ,3,4,44,Federal,Gulf,28° 2.499' N,83° 0.621' W,28.04165,-83.01035,High
PI0152,Pinellas,06/29/1999,Clearwater C Site,"54"" And  48"" Culverts",CONCRETE CULVERTS,38,13,33,State,Gulf,28° 0.859' N,82° 53.569' W,28.01431667,-82.89281667,High
PI0151,Pinellas,06/09/1999,Rube Allyn North,One 30'Lx 15'W X 13'H   Barge,BARGE METAL 30',15,13,47,Federal,Gulf,27° 56.145' N,83° 1.352' W,27.93575,-83.02253333,High
PI0150,Pinellas,05/20/1999,Clearwater C Site,"29""X45"" Ovals  Stuffed With 18""&15"" Culverts  17 Pieces",CONCRETE CULVERTS,40,11,32,State,Gulf,28° 0.855' N,82° 53.580' W,28.01425,-82.893,High
PI0149,Pinellas,05/18/1999,Clearwater C Site,"14 Concrete Culverts From 15"" To 54""",CONCRETE CULVERTS,32,13,32,State,Gulf,28° 0.859' N,82° 53.573' W,28.01431667,-82.89288333,High
PI0148,Pinellas,05/14/1999,Clearwater C Site,"29""X45"" Ovals  Stuffed With 18""&15"" Culverts  30 Pieces",CONCRETE CULVERTS,34,,30,State,Gulf,28° 0.858' N,82° 53.564' W,28.0143,-82.89273333,High
PI0147,Pinellas,05/04/1999,Pinellas II-Buoy Site,"4 Large Culverts  54""",CONCRETE CULVERTS,18,12,81,Federal,Gulf,27° 52.640' N,83° 11.260' W,27.87733333,-83.18766667,High
PI0146,Pinellas,04/19/1999,Clearwater C Site,Area Covered 29' X 45'    13 Pieces ,CONCRETE OVALS (9),28,15,32,State,Gulf,28° 0.870' N,82° 53.566' W,28.0145,-82.89276667,High
PI0145,Pinellas,04/14/1999,Clearwater C Site,Area Covered 29' X 45'    11 Pieces ,CONCRETE OVALS (11),33,15,32,State,Gulf,28° 0.868' N,82° 53.566' W,28.01446667,-82.89276667,High
PI0144,Pinellas,04/13/1999,Clearwater C Site,Area Covered 29' X 45'    13 Pieces ,CONCRETE VAULTS,24,,31,State,Gulf,28° 0.848' N,82° 53.531' W,28.01413,-82.89218333,High
PI0143,Pinellas,04/12/1999,Clearwater C Site,Area Covered 29' X 45'  9 Pieces ,CONCRETE OVALS,28,,31,State,Gulf,28° 0.846' N,82° 53.531' W,28.0141,-82.89218333,High
PI0142,Pinellas,03/17/1999,Clearwater C Site,46 Pieces of Culverts And Boxes,CONCRETE CULVERTS,76,13,31,State,Gulf,28° 0.851' N,82° 53.530' W,28.01418333,-82.89216667,Medium
PI0141,Pinellas,02/18/1999,"Clearwater Reef Site ""C""",71 Pieces Culverts Various Sizes,CONCRETE CULVERTS,79,10,30,State,Gulf,28° 0.851' N,82° 53.518' W,28.01418333,-82.89196667,High
PI0140,Pinellas,01/27/1999,Dunedin Reef Site 'J',12 Pieces Culverts Various Sizes,CONCRETE CULVERTS,32,10,29,State,Gulf,28° 3.327' N,82° 54.559' W,28.05545,-82.90931667,High
PI0139,Pinellas,12/02/1998,"Clearwater Reef Site ""M""",38 Pieces Culverts Various Sizes,CONCRETE CULVERTS,38,12,31,State,Gulf,28° 0.840' N,82° 53.525' W,28.014,-82.89208333,High
PI0138,Pinellas,11/25/1998,"Clearwater Reef Site ""M""",26 Pieces Culverts Various Sizes,CONCRETE CULVERTS,39,14,30,State,Gulf,28° 0.850' N,82° 53.523' W,28.01416667,-82.89205,High
PI0137,Pinellas,11/24/1998,"Clearwater Reef Site ""M""",56 Pieces Culverts Various Sizes,CONCRETE CULVERTS,39,10,30,State,Gulf,28° 0.839' N,82° 53.528' W,28.01398333,-82.89213333,High
PI0136,Pinellas,01/26/1998,Clearwater Reef,27 Tons of Concrete Cutoff Poles,CONCRETE PILINGS,27,,32,State,Gulf,28° 0.850' N,82° 53.520' W,28.01416667,-82.892,Medium
PI0135,Pinellas,01/07/1998,Dunedin Reef,"20 Tons of 36"" Culverts",CONCRETE CULVERTS,20,,28,State,Gulf,28° 3.330' N,82° 54.560' W,28.0555,-82.90933333,Medium
PI0134,Pinellas,01/06/1998,Dunedin Reef,22 Pieces of Concrete Culverts & Rubble,CONCRETE CULVERTS,22,,28,Federal,Gulf,27° 52.620' N,83° 11.200' W,27.877,-83.18666667,Medium
PI0133,Pinellas,01/05/1998,Dunedin,70 Pieces of Boxes And Assorted Concrete  3 Drops This Locaton  Also 12/23 12/24 & 12/21,CONCRETE CULVERT  & BOXES (70),79,,28,State,Gulf,28° 3.483' N,82° 54.950' W,28.05805,-82.91583333,Medium
PI0129,Pinellas,12/21/1997,Dunedin - J Site,28 Pieces of Culverts And Boxes,CONCRETE CULVERTS (12),28,11,30,State,Gulf,28° 3.516' N,82° 54.933' W,28.0586,-82.91555,Medium
PI0128,Pinellas,12/17/1997,Dunedin - J Site,318 Pieces of Various Concrete  11 Drops Same Location From 10/30/1997 To  12/17/1997,CONCRETE CULVERTS & BOXES (318),338,,29,State,Gulf,28° 3.467' N,82° 54.933' W,28.05778333,-82.91555,Medium
PI0117,Pinellas,10/30/1997,Dunedin - J Site,14 Culverts And Boxes,CONCRETE CULVERTS (14),38,13,28,State,Gulf,28° 3.450' N,82° 54.933' W,28.0575,-82.91555,Medium
PI0116,Pinellas,10/29/1997,Dunedin - J Site,11 Large Pieces of Culverts 12 Foot Long,CONCRETE CULVERTS (11),46,13,28,State,Gulf,28° 3.469' N,82° 54.933' W,28.05782,-82.91555,Medium
PI0115,Pinellas,10/27/1997,Dunedin - J Site,11 Large Pieces of Culverts,CONCRETE CULVERTS (11),46,7,28,State,Gulf,28° 3.483' N,82° 54.917' W,28.05805,-82.91528333,Medium
PI0114,Pinellas,10/01/1997,Dunedin,12 Pieces of Large Oval Culverts,CONCRETE CULVERTS (12),25,13,28,State,Gulf,28° 3.483' N,82° 54.952' W,28.05805,-82.915867,Medium
PI0113,Pinellas,00/00/1996,Rube Allyn-Sand Key Bridge,One of Four Loads of Sand Key Bridge  Non Grant  70000 Tons Total,BRIDGE RUBBLE CONCRETE ,,25,43,Federal,Gulf,27° 55.255' N,83° 1.411' W,27.92091667,-83.02351667,Medium
PI0112,Pinellas,12/12/1996,Rube Allyn,282 Culverts Next To Sand Key Bridge  9 Loads Same Numbers  Began On 11/14/96,CONCRETE CULVERTS,258,,50,Federal,Gulf,27° 55.254' N,83° 1.344' W,27.9209,-83.0224,Low
PI0111,Pinellas,11/07/1996,Rube Allyn Reef,431 Culverts Next To Sand Key Bridge  16 Loads Same Numbers Began  On 5/23/96,CONCRETE CULVERTS,478,,50,Federal,Gulf,27° 55.306' N,83° 1.301' W,27.92176667,-83.02168333,Low
PI0110,Pinellas,02/29/1996,Rube Allyn Reef  -Zone G,"38 Culverts In Sub Zone ""G""",CONCRETE CULVERTS,30,,50,Federal,Gulf,27° 55.330' N,83° 1.438' W,27.92216667,-83.02396667,Low
PI0109,Pinellas,02/21/1996,Rube Allyn Reef - Zone F,"173 Culverts In Sub Zone ""F""  Seven Loads Same Numbers  Began On 2/12/96",CONCRETE CULVERTS,135,,50,Federal,Gulf,27° 55.258' N,83° 1.481' W,27.92097,-83.02468333,Low
PI0108,Pinellas,01/30/1996,Rube Allyn Reef - Zone F,"67 Large Concrete Pieces  Sub Zone ""F""  One Load",CONCRETE PIECES,353,,50,Federal,Gulf,27° 55.256' N,83° 1.481' W,27.92093333,-83.02468333,Low
PI0107,Pinellas,00/00/1995,St. Petersburg Bay Reef,Portions of Gandy Bridge  Boat Hulls And Concrete Debris,BRIDGE RUBBLE,,14,34,State,Gulf,27° 47.130' N,82° 35.860' W,27.7855,-82.59766667,Low
PI0106,Pinellas,11/07/1995,Rube Allyn Reef - Zone F,"14 Concrete Pilings  Sub Zone ""F""",CONCRETE PILINGS,23,,50,Federal,Gulf,27° 55.309' N,83° 1.481' W,27.92181667,-83.02468333,Low
PI0105,Pinellas,11/02/1995,Rube Allyn Reef - Zone F,"14 Concrete Pilings  Sub Zone ""F""",CONCRETE PILINGS,23,,50,Federal,Gulf,27° 55.312' N,83° 1.481' W,27.92187,-83.02468333,Low
